48.8	48.78098215	39.012807856	39.003701392	38.997102456	38.992646040000004	38.989968288	38.98870456	38.988490232000004	38.988961056	38.989752784000004	38.990503528000005	38.991155496000005	38.99220372	38.994202568	38.997705624000005	39.003267264	39.011152176	39.020100144000004	39.028353976000005	39.034154152000006	39.035741904000005	39.031440872000005	39.021108152000004	39.005963368	38.987274136	38.966307704	38.94433092	38.922398640000004	38.90106874400001	38.880828848	38.86216538400001	38.845565576000006	38.831290208000006	38.8180252	38.803784576	38.786580040000004	38.764423664	38.735424368000004	38.700493712000004	38.663697736	38.629270704	38.601446896	38.584459808000005	38.58056596	38.585990568	38.595811856000005	38.605107672	38.608957408	38.60287068	38.586417664	38.561393024000004	38.52961329600001	38.492895784000005	38.45305741600001	38.411915112	38.371286576	38.332987944	38.29883692000001	38.270650432000004
23.4	23.39088079	18.706961144	18.70259452	18.69943028	18.697293392000002	18.696009384000003	18.695403416	18.695300648	18.695526408000003	18.695906048	18.696266032	18.696578656	18.697081288000003	18.698039752	18.699719504	18.702386352	18.706167232000002	18.710457856	18.714415640000002	18.717196863999998	18.717958208	18.715895824	18.710941208	18.703679152000003	18.69471752	18.684663944	18.674125888000003	18.663609184000002	18.65338132	18.643676128000003	18.63472684	18.626767096000002	18.619921944	18.613561264	18.606732768	18.598483048000002	18.587858888	18.573953488	18.557203952000002	18.539559976000003	18.523051935999998	18.509710192	18.501564744000003	18.499697608	18.502298751999998	18.507008144	18.511465568000002	18.513311544	18.510392912	18.502503552	18.490504032	18.475265392	18.45765904	18.438556216000002	18.418828144	18.399346431999998	18.38098192	18.364606232	18.351090576
24.7	24.69037416	19.746236768000003	19.741627544	19.738287512	19.736031912	19.734676576000002	19.734036944	19.733928456	19.73416676	19.734567496	19.734947480000002	19.735277472000003	19.735808032	19.736819744	19.738592808000003	19.741407816000002	19.745398744	19.749927736000004	19.754105392	19.757041136	19.757844776	19.755667816	19.750437936	19.74277244	19.733312936	19.722700824	19.711577328000004	19.70047636	19.689680288	19.679435912000002	19.669989448000003	19.661587496000003	19.654362048	19.647648000000004	19.640440144	19.631732112	19.620517720000002	19.605839792	19.588159728	19.569535536000004	19.552110376	19.538027424000003	19.529429448000002	19.527458592000002	19.530204240000003	19.535175264000003	19.53988032	19.541828856000002	19.538748072000004	19.530420416000002	19.517754256000003	19.501669024	19.483084544	19.462920456000003	19.442096376000002	19.421532344	19.402147584	19.384862128	19.370595608000002
39.3	39.2846844	31.418101408000002	31.410767720000003	31.405453416	31.401864536	31.399708072	31.398690352000003	31.398517752	31.398896911999998	31.39953452	31.400139112	31.400664160000005	31.40150832	31.403118048	31.405939160000003	31.410418104	31.41676804	31.423974088	31.430621136000003	31.435292176000004	31.43657084	31.433107096	31.424785872	31.412589351999998	31.397538392	31.380653544	31.362955024	31.345292344	31.328114784000004	31.311815032	31.296784824000003	31.283416536	31.271920184	31.261237504000004	31.249769135999998	31.235913840000002	31.218070696	31.194716752	31.166586128000002	31.136953296	31.109228248	31.08682096	31.073140784	31.070004960000002	31.074373551999997	31.082282912	31.089769088000004	31.092869384	31.087967576	31.074717504000002	31.054564464	31.028971360000003	30.999401728	30.967318776000003	30.934185736000003	30.901466440000004	30.870623488000003	30.84312072	30.820421352
-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
54.8	54.77864389	43.80946456	43.799238448000004	43.791828168	43.786823832	43.783816848	43.78239774400001	43.782157064	43.782685776	43.783574848	43.78441789600001	43.785150024000004	43.786327128	43.788571736	43.792505496000004	43.798750944000005	43.807605312	43.81765344	43.826922088	43.833435400000006	43.835218368	43.83038852000001	43.818785384	43.801778536	43.780791448	43.757247176	43.732568328000006	43.707939456000005	43.683987032000005	43.661258624	43.64030047200001	43.621659704	43.60562916800001	43.590733216000004	43.574741696000004	43.555421848	43.530541328	43.497976544000004	43.458751136000004	43.417431064	43.3787712	43.347526432	43.328450768	43.324078168	43.330169736	43.34119856	43.35163730400001	43.355960368000005	43.349125272	43.330649344	43.302547904	43.266860832	43.225628872	43.180892344	43.13469156	43.089067712	43.046060232	43.007710312	42.976058272
49.4	49.38074833	39.492473528000005	39.483255096	39.476575032	39.472063824	39.469353144	39.46807388	39.46785692	39.468333528	39.469134992	39.469894960000005	39.47055494400001	39.471616056	39.47363948	39.47718561600001	39.482815632000005	39.490797488	39.49985547200001	39.508210792	39.514082272	39.515689552	39.511335632	39.50087588	39.48554488	39.466625872	39.445401656	39.42315465600001	39.40095272	39.379360568	39.358871824000005	39.339978888000005	39.323174984000005	39.308724104	39.29529600000001	39.280880288	39.263464216	39.241035432000004	39.211679584	39.176319456	39.13907106400001	39.104220752	39.076054848000005	39.058858904000004	39.054917176000004	39.06040848000001	39.070350528000006	39.07976064	39.083657704000004	39.07749614400001	39.060840832000004	39.03550851200001	39.003338048	38.966169088	38.925840904000005	38.884192752000004	38.843064688	38.804295168	38.769724264000004	38.741191216000004
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.1	16.09372567	12.871028824000001	12.868024432000002	12.865847328000001	12.864377072	12.86349364	12.863076712000002	12.863005999999999	12.863161336	12.863422536	12.863670224000002	12.863885320000001	12.864231144	12.864890600000003	12.866046320000002	12.867881208	12.870482584000001	12.87343468	12.876157767999999	12.878071352000001	12.878595176	12.877176192	12.873767240000001	12.868770704	12.862604784000002	12.855687584000002	12.848437048000001	12.841201192	12.834164072	12.827486568000001	12.821329152000002	12.815852576000001	12.81114288	12.806766512	12.802068272	12.796392184	12.7890824	12.779515008	12.767990752000001	12.755851096	12.744493	12.735313424000001	12.729709080000001	12.728424424000002	12.730214104	12.73345432	12.736521176	12.737791280000001	12.735783152000002	12.730355008	12.722098928000001	12.711614224000002	12.699500456	12.686357056	12.672783472	12.659379384000001	12.646743976000002	12.635476936000002	12.626177704
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
